Name,agn_frac,agn_frac_16,agn_frac_84,alpha,alpha_16,alpha_84,lir_bb,lir_bb_16,lir_bb_84,lir_powlaw,lir_powlaw_16,lir_powlaw_84,lir_total,lir_total_16,lir_total_84,mdust,mdust_16,mdust_84,norm_pow,norm_pow_16,norm_pow_84,tdust,tdust_16,tdust_84,wturn,wturn_16,wturn_84
MCG+05-03-013,0.101650913844,0.0275513719298,0.237770423948,1.96344819395,1.62549338727,2.38398250777,10.6426197672,10.5795172691,10.6755194783,10.3276481663,10.2466466167,10.4560374091,10.8141133735,10.7987525685,10.8311853828,8.17696494811,8.11430006167,8.25775076579,-0.177671954624,-0.440174207411,0.0397897025286,22.103848438,20.8937087153,22.9581569427,55.4023407006,40.2402285029,71.1147571343
MCG+05-28-032,0.121948944344,0.0531550682468,0.227995046811,1.67683998376,1.23564163933,2.21448093537,10.1773894675,10.1303563179,10.2009706347,9.89215044338,9.8047943138,9.99277625889,10.3588084347,10.3379933308,10.3771215613,7.25259700229,7.21124470372,7.30221532569,-0.382068355841,-0.546258992016,-0.185155150934,26.3623968636,25.4746038356,26.9280189592,42.0399229567,28.6324812563,62.6999429854
MCG+06-16-028,0.285691822432,0.218551146453,0.422610006485,1.42653964319,1.01488570392,1.96436894983,10.2356760113,10.1492924404,10.2662681743,10.1734986873,10.1082763481,10.2669316435,10.5067291258,10.4881405742,10.5279954204,7.07412607041,7.03969107055,7.11533534149,0.167974467525,0.0162270474273,0.335700896616,28.8697389424,27.9053024494,29.4913617587,42.8585436168,29.2152809195,61.9619636538
MCG+06-24-008,-0.109251684895,-0.137259848983,-0.0831756467043,1.13585601662,0.683224806896,1.70300938548,10.3171427823,10.3006933489,10.336138393,9.62251897591,9.56439130645,9.67088214238,10.3970514218,10.3825862846,10.413392064,7.57146190005,7.54650387088,7.5971066448,-0.924547479699,-1.0862054684,-0.784683884495,24.6113098407,24.2680483194,24.9478786049,41.9351166476,26.9770047389,61.8032922909
MCG+06-49-019,0.360271780069,0.328815308504,0.423584112658,1.53480827884,1.24781896932,1.87312368013,9.5018911016,9.44595472741,9.53123059776,9.53700787888,9.49668572598,9.58088534694,9.8208343293,9.79279091303,9.84449950259,7.60710576434,7.48717527751,7.71296859408,-0.609182947127,-0.754699024759,-0.50971024857,17.7558561658,16.8205761346,18.8813575858,60.7756949644,49.9508115716,73.9119066509
MCG+08-11-011,0.770798165752,0.766532872332,0.803648684599,1.71840146517,1.39096211812,2.11597267692,10.2975326098,10.2422371495,10.3204284312,10.9803353207,10.968456717,11.0281056731,11.0622532576,11.0480762427,11.1025740412,8.242646391,8.1655030037,8.31553808652,0.880437571476,0.799661131905,0.962312487441,18.8806909531,18.1548518893,19.6956877236,51.5835127391,44.1098515601,61.8779999543
MCG+11-11-032,0.529873594336,0.505233270174,0.588794585242,1.2850545562,1.0195133373,1.57199734381,9.75116282671,9.69151773213,9.78025469732,10.0150630989,9.99054659967,10.0570236123,10.2038869184,10.1823106134,10.2253611056,7.76658348806,7.60607895109,7.89512534714,-0.686053015464,-0.81862585999,-0.600238088058,18.3782007875,17.2868215261,19.9258778584,63.3833393842,53.1675668624,76.482225736
MCG+12-10-067,0.404339456253,0.311836257976,0.496402500401,1.81731079903,1.55502063552,2.16851111236,10.5099809034,10.4327913309,10.5688057553,10.6028458338,10.5380539724,10.6489650027,10.8599208065,10.8319945437,10.8653139967,8.25402444393,8.16756722105,8.33922931518,0.140649721035,0.0253442558155,0.222573768745,20.3949654513,19.3837510038,21.4423158768,59.4068184006,48.6902394474,73.4628769524
MCG-01-05-047,0.294445968813,0.210021143897,0.377011153212,2.03983315949,1.81047905862,2.29470986056,10.3831126367,10.3207459403,10.4352067949,10.3323893521,10.2663687119,10.3814063595,10.6595210957,10.6443745602,10.675093852,8.34248587104,8.27746905393,8.40736285833,0.609605241363,0.49676574285,0.70623310813,18.7776773279,17.9710856928,19.563331931,74.6521803367,63.0490245716,86.7735288517
MCG-01-09-045,0.0222316519259,-0.0364698787964,0.0648733447622,0.97083117293,0.53513469545,1.50072435155,8.91895503328,8.86165254329,8.99091475045,8.4796380456,8.41636708697,8.55689657142,9.05365779554,9.01020867167,9.11547297141,6.83073797838,6.63716570205,7.02368442451,-1.49517460476,-1.68700844044,-1.32257387628,19.1236927943,17.4615134875,21.0422647216,46.1259625699,29.6784918233,65.8344134321
MCG-01-13-025,0.602751246041,0.537482074882,0.652764434674,1.01576991132,0.592541242729,1.62852144937,8.89676713318,8.82634799733,8.94063059891,9.26901968048,9.18791842732,9.29664832701,9.42264332615,9.36439964344,9.43504608227,6.19534969586,5.99772503197,6.40143652339,-0.883768813197,-1.05159469939,-0.74780084924,24.196804585,21.7332023763,25.8369186143,44.0461593361,26.984047889,63.0048274901
MCG-01-24-012,0.658663645339,0.588177399083,0.701503711612,2.27572516165,1.81556990004,2.76734118577,9.7562849433,9.68621629839,9.80542337334,10.2196127466,10.1320209179,10.2640264291,10.3480411338,10.2858628143,10.3794674732,7.73374426832,7.65310256392,7.81349565289,0.238736683445,0.150158699926,0.313073356686,18.6478281935,17.6148881695,19.7070404903,43.764385029,37.7658242473,53.0103850453
MCG-01-30-041,0.122287758398,0.025737480426,0.327671659986,1.89120667661,1.46791954579,2.346562661,10.187818966,10.0928036574,10.219328675,9.90307063077,9.7852971897,10.0825418816,10.369405547,10.3499546899,10.392731306,7.24450339547,7.20011693147,7.30039740311,-0.0880970185237,-0.323631822059,0.148906359869,26.5504523975,25.348256668,27.2871247823,49.1913490836,31.8244933501,67.7717235009
MCG-01-33-063,-0.0143218611362,-0.066826620193,0.0519135168102,1.22781258089,0.793079860939,1.66663116415,10.0936398223,10.0786218333,10.125028825,9.59127033794,9.5106065517,9.69988291359,10.2124027732,10.2028259331,10.2422708355,7.92857462512,7.87168056373,8.00231520019,-0.843499796936,-1.11182848566,-0.53613535813,19.6959591068,18.8870271711,20.2754065245,64.6310239408,47.4231383788,80.0277585288
MCG-01-40-001,0.550569604608,0.472792189652,0.61466413681,2.78185390106,2.49350625885,3.1988644085,10.2561401959,10.1931000315,10.317535781,10.5498823326,10.4965509688,10.5935430824,10.7284164917,10.7161172631,10.7510159349,8.02819303672,7.92834879773,8.12253562881,0.608549901668,0.553693423378,0.663081308901,20.1769512541,19.059104184,21.3684436921,54.3158533929,45.9284020047,65.9610127979
MCG-02-08-014,0.671126339862,0.621234067848,0.710968436452,1.80865810269,1.56861081637,2.10189649229,9.26948321048,9.20554036834,9.31797859293,9.75438662423,9.7077235711,9.77394714176,9.87739285535,9.84718126141,9.88675702148,7.50129791066,7.38071155263,7.6139434935,-0.0785892004855,-0.124027924079,-0.0383450105478,16.9141012391,15.9579194213,17.999495549,62.4680535407,53.4629636685,75.3582682878
MCG-02-08-038,0.609745183077,0.493735711508,0.667608649321,1.41886699187,1.04857403404,1.85595280953,9.71892085218,9.66893629345,9.78732754223,10.1021204315,9.99937403267,10.1563967783,10.2525113165,10.2067710027,10.28531109,7.61486554643,7.37912297324,7.83048127442,-0.525675082628,-0.66344003922,-0.406455566613,19.2402580091,17.3142143748,21.6079301481,47.7677848929,36.7989652689,59.9475254927
MCG-02-12-050,0.309834699152,0.233891752281,0.423638257012,1.79029800434,1.51435454481,2.10056874869,10.4515728585,10.3734509756,10.4960185146,10.4209441883,10.3606069015,10.4954609168,10.7375584745,10.7158338205,10.7571270044,8.13562083126,8.05584819686,8.21887366195,-0.10754618116,-0.274385917477,0.0116609385054,20.8699146889,19.8456005188,21.930074752,61.7018538994,50.1737636007,76.1503550339
MCG-02-14-009,0.479848380207,0.393396903844,0.571918301597,1.29911355186,0.899057218282,1.83421213411,10.0417784403,9.99291531971,10.0989068091,10.2358360889,10.1752533214,10.3286276029,10.4505872217,10.436860024,10.4914631485,7.5823077296,7.44462498551,7.84517223866,-0.316273942276,-0.462703349382,-0.147264809585,22.0514588911,19.3709665537,23.5721011894,46.9860903892,29.5318632669,64.3394329003
MCG-03-04-072,0.767400396724,0.743118998355,0.790720135541,1.22389550283,0.943023313599,1.60303580119,9.78318223386,9.74974953568,9.82441761695,10.4582555391,10.4303085791,10.5021344812,10.5415120008,10.5210260275,10.5754551988,8.04517025257,7.94904255446,8.13789263396,-0.504736563879,-0.597701206257,-0.404069956173,16.7194517502,15.9172854677,17.555623251,57.5126997361,47.8265466671,70.6843302046
MCG-03-34-064,0.4858999452,0.395865147454,0.567047422507,2.43137921936,1.52093493512,3.25499952641,10.5534183514,10.5256214615,10.5778441095,10.755778287,10.6483793731,10.8443809406,10.9673094379,10.9069228402,11.0194037326,7.08351535147,7.05084237259,7.14146121812,0.821289939353,0.674670393169,0.96732928965,32.4962858919,30.6745889869,33.2485518054,29.7906962424,21.3940792815,45.716321072
MCG-05-23-016,0.748010901135,0.697725723466,0.805633886252,2.41211955952,1.81336707988,3.1645627835,9.41488535803,9.34507683876,9.48535045188,10.0474675736,10.0064514034,10.1370390578,10.1384423412,10.1063046408,10.2124001543,5.42614326223,5.36689414651,5.51956639081,0.685637687362,0.5408979436,0.810467091584,39.6557167598,35.9502010763,41.6106023992,28.8777386524,21.3025885714,35.6583670835
MCG-06-30-015,0.649250327274,0.586202299904,0.692760824137,1.55977586329,1.03976307656,2.28296514383,9.22831935761,9.19893176734,9.28763608343,9.6756916211,9.621633944,9.72911714896,9.80826081974,9.7776948899,9.85159241884,5.7980308975,5.74823905893,5.87423443213,0.290308024834,0.177169023259,0.405239094386,32.006002485,29.65530129,33.2678586866,36.5375645723,24.4178322921,51.130693403
MCG-07-03-007,0.521497277785,0.491988014049,0.626932498694,2.19966989428,1.60932707716,2.79398341815,9.9110345885,9.78832670789,9.94866381118,10.1630302413,10.1329408175,10.2479209442,10.3560889123,10.3160240052,10.3991052998,7.18376551229,7.11134767104,7.26353450472,-0.257064515233,-0.410357655971,-0.132877974898,24.4380364929,23.08895472,25.8061283786,37.4355893523,27.8981249661,48.5263839163
Mrk1018,0.847962569193,0.839592585876,0.868480940468,0.89954368575,0.618650857975,1.2427028589,9.4634129822,9.42389501135,9.49875017944,10.3538211577,10.3334948179,10.403922505,10.4064011967,10.3899549949,10.4487828314,8.3604490255,8.21220425085,8.49486079805,-0.677265508897,-0.802860196841,-0.558752971094,13.1056464672,12.3940949102,13.908366902,57.3198564805,47.9113719779,69.2509769703
Mrk10,0.401283464278,0.341807992168,0.439511308402,1.98253386782,1.75455029276,2.31107398954,10.3346901837,10.2999836138,10.3786577242,10.4235297854,10.3759067327,10.4488231421,10.6824076674,10.6591307952,10.6971248788,8.41191248103,8.34842595233,8.47355304695,0.153430521676,0.0978758337695,0.199195722402,17.9475677497,17.3260486569,18.5724182466,63.1781686149,52.526488389,76.4893745654
Mrk1210,0.826710885763,0.747576415407,0.878928548355,3.15242758024,2.54648768387,3.74948568421,9.67378622558,9.49874542783,9.73000219917,10.4994894879,10.3307209933,10.536639279,10.5599536804,10.4085023059,10.575588112,6.58383299715,6.45790901452,6.70816536146,0.822151997528,0.657392290078,0.908739095572,28.0873321812,25.3757426662,31.1803432447,30.4572936882,25.7853409966,35.1315980486
Mrk1310,0.333374307435,0.22098454273,0.388643393638,1.12324727956,0.710551468703,1.56810726131,9.2908099449,9.24582011428,9.35055082768,9.29086332938,9.19764315595,9.34229711717,9.59186663363,9.56674195898,9.61168489138,6.74719203335,6.67114104627,6.85520694347,-0.964453492875,-1.18175900517,-0.74204813524,22.7751037707,21.2834506083,23.7187847646,54.6670270569,36.3268467147,73.0527140028
Mrk1392,0.441244914513,0.373740025612,0.507861316875,1.89630077567,1.39077926395,2.47303424479,10.3167941649,10.2853126508,10.3641326534,10.4586379728,10.4109205093,10.528391267,10.6945114127,10.6791221322,10.7388062099,7.86482934685,7.79326079196,7.94541865587,-0.196270348144,-0.341331029399,-0.0700107929796,21.9880385407,20.918455331,22.9062991145,37.0668775937,27.6102383771,46.9641342995
Mrk18,0.522466728217,0.103371545229,0.769849899868,2.38880324691,1.98815638648,2.58869302283,9.65111528823,9.35637638475,9.89807139087,9.90448396549,9.58790512278,10.0241528499,10.0970503887,10.07346764,10.1119230181,6.90283517792,6.75332346285,7.13701095416,0.672246223973,0.0695507489202,0.877656681664,24.635869947,19.5962328955,28.8228787617,78.1065531187,45.8875042372,86.3429033004
Mrk198,0.167790609319,0.14805488393,0.327897476907,1.33917515427,0.941952966978,1.7849703173,10.1633447466,10.0997131183,10.1867517661,9.9430572874,9.93227516592,10.0972687125,10.3680508711,10.3690926749,10.4060832484,7.11778849777,7.08417948177,7.16202982938,-0.440827422807,-0.612794431416,-0.213036505327,27.6128530705,26.6117809092,28.2238874478,49.4140240921,31.4074496236,73.2613284173
Mrk202,0.219167234246,0.198074133722,0.309596116717,1.26539485125,0.853441690942,1.76867316929,9.45552871077,9.41814607698,9.47626867206,9.30530341011,9.29171319887,9.4037088528,9.68790941822,9.68244080039,9.72436492959,6.61308067469,6.53659512762,6.69721017564,-0.985145406828,-1.14653518801,-0.787843252882,25.5423918981,24.467917558,26.3694272057,48.2075096057,30.6735924769,65.5450031117
Mrk279,0.563685564472,0.543035205474,0.717785663587,1.76678593997,1.29573652453,2.33072272609,10.2808614164,10.143059194,10.334900717,10.5938634271,10.6017838945,10.7243832676,10.7660005711,10.7702391276,10.8337800688,7.28721590823,7.22534978604,7.36981762032,0.0970573832457,-0.0649138830704,0.238124786556,27.0682300484,25.2824654261,28.5652478947,42.2198847346,30.0024841451,55.685741895
Mrk290,0.825800930733,0.706927278472,0.857839486578,1.63353805686,1.12864921222,2.22524907542,9.43303309493,9.37269159339,9.6340302072,10.2561210084,10.1579248953,10.2989865909,10.3169260013,10.2595460078,10.3457778292,6.36709282868,6.19879731043,6.56376340735,-0.266263223317,-0.401055211168,-0.140101156921,27.829697337,24.4980306206,31.4361706452,39.8360207404,30.8329902907,49.6849048942
Mrk335,0.897130566952,0.854402633107,0.934643979916,1.01778759742,0.727684751217,1.42825105136,9.35988821927,9.17317572183,9.47171949822,10.4376707498,10.3742159,10.4912635067,10.4725406096,10.4274406482,10.5121653901,6.46018890129,6.25875519632,6.63692701829,-0.111890013128,-0.22392428419,0.0182929959499,26.1097622433,23.1719541776,30.042269577,52.8204946804,42.7707798917,65.6721153224
Mrk348,0.752341295308,0.643684223481,0.802743479603,1.56255664233,1.11480888691,2.08543139379,9.61228526731,9.52213063566,9.75702036539,10.254131359,10.1729182331,10.2926919969,10.3433704068,10.2944203769,10.3760291679,7.01683327824,6.78947385366,7.41531471178,0.329449025293,0.191411279957,0.456787112946,23.2326399019,18.9421378286,26.6775809687,43.1602007407,30.166034508,56.2378737977
Mrk359,0.261639253359,0.153982067148,0.269930934531,1.65502520201,1.26764145053,2.21860626659,10.0748553776,10.0644487813,10.1172545542,9.98108373345,9.87103762603,9.99050494507,10.3315255139,10.2978489664,10.3398871716,6.91970991876,6.88118547209,6.98069874871,-0.0349463551019,-0.212559445698,0.193389577329,28.7988720592,27.163509448,29.56740875,44.7058129638,29.1900534657,71.7174680133
Mrk3,1.0,1.0,,-4.99999147557,-5.00009901238,-4.99991536153,-inf,-inf,,3.78568086093,3.78570409149,3.78578672177,3.78568086093,3.78578672177,,1.00002271148,0.999913690248,1.0001097926,-10.0000135532,-10.0000829033,-9.99990397365,2.51098672994e-05,-7.8880527241e-05,0.000106788346651,50.000020165,49.9999192731,50.0001068771
Mrk417,0.804284698285,0.750221239214,0.887180305355,1.71042089582,1.17172042325,2.28894172804,9.47195331141,9.27609596681,9.59088630548,10.2363249969,10.2049750292,10.321412429,10.3052672664,10.2908360819,10.3667052685,6.50645603802,6.36393894734,6.71875780938,-0.368830330691,-0.518240021629,-0.245022532788,26.7774181169,22.8863292164,29.5091109418,37.9989763714,27.907998127,48.5194837324
Mrk477,0.516649222317,0.331426213682,0.622019827114,2.6319652289,2.04975850915,3.26153133853,10.6194302992,10.553990005,10.7291029543,10.8645778902,10.719059605,10.9638596383,11.0601066142,11.0150675009,11.1137670962,7.14382166414,7.08135883834,7.23365828726,0.2759696478,0.0870220902758,0.405672049235,32.567516954,30.0209712942,34.3186225786,34.4334576976,26.019031968,44.2083480705
Mrk509,0.526391830448,0.467381600018,0.600347941849,1.56377720591,1.04620530854,2.18812317591,10.6631130205,10.5964699261,10.7071466471,10.9220534738,10.8685422149,10.9815778386,11.1126325719,11.0759949163,11.1481713438,7.34550380168,7.30322866696,7.40314190115,0.232179959526,0.0859251894768,0.370594504882,30.6515179881,29.078046179,31.5997299478,37.5646711108,26.8159030973,54.7706992009
Mrk590,0.405318260568,0.322607044963,0.441238931567,1.50808679346,1.18813731018,1.89048324742,10.263740318,10.2301293051,10.3087935318,10.3578953543,10.2837326237,10.4020014477,10.6143944516,10.582855036,10.6429586593,8.21470263191,8.15320788598,8.27492321754,-0.0200110302056,-0.133560717416,0.0768355575168,18.8383715268,18.2079105645,19.5076369084,53.9818778898,44.9314308282,66.2065725288
Mrk595,0.525027349101,0.319920805034,0.570868755115,1.74155065573,1.45845939877,2.13149531694,9.83347151969,9.78719885405,9.9639529396,10.0904727326,9.92959392313,10.1194055636,10.2817416528,10.239677659,10.2954365943,7.28096302461,7.13330554218,7.44321546918,-0.218374814331,-0.41825632139,-0.0992733593217,22.8529349247,20.6893935011,25.0465378815,56.3051506921,43.0636619351,71.2905743949
Mrk618,0.352162892877,0.157748313208,0.337154368407,1.52992115755,1.16346344614,2.00335032611,11.0170271993,11.0413303942,11.0886077292,11.0415664475,10.8424272865,11.0453777941,11.3305001158,11.2830683953,11.3358606389,7.98271145598,7.92896981162,8.06187949071,0.383261173698,0.189489029426,0.586635917433,27.494000804,25.7152014066,28.5611511502,49.6937454214,31.8266371326,73.2834439559
Mrk653,0.547686093566,0.482263904797,0.609332798084,1.60272352438,1.17709735638,2.06003564681,10.0413318428,9.99681860631,10.0921636176,10.3308773873,10.2832840252,10.3838950502,10.510830639,10.488658634,10.5415566205,7.87679120164,7.75825261718,7.98098541025,-0.506430183585,-0.634121438381,-0.392723505229,19.6919953602,18.6800772715,20.9659407669,44.4510032436,36.892304944,56.1234128561
Mrk6,0.7699641793,0.696869940099,0.811559662718,1.66585878592,1.2965163387,2.11238904174,9.78101248114,9.70952346689,9.89853351759,10.4619096515,10.4018290558,10.5039119353,10.544155749,10.5010262189,10.5791507179,7.23829851414,7.09730245537,7.35350355187,0.408149231082,0.298615075103,0.504109542711,22.7672052041,21.1570797695,24.8604212101,49.3977915931,41.2978979945,61.0348916584
Mrk704,0.886515544139,0.837505099789,0.926160536208,1.13229821911,0.675908477704,1.66768808297,9.70109638689,9.52608312599,9.87176567827,10.7324660381,10.7000773462,10.7983623734,10.7710987439,10.7517770247,10.82806971,6.81146617536,6.61594068802,7.04748320226,0.0753476553083,-0.083127101666,0.199722199751,26.0090698852,22.4505694838,29.9006259897,41.7216694637,31.0745851707,53.2791281011
Mrk739E,0.0680980923551,-0.00397181725841,0.101271891337,1.03366234361,0.619065878221,1.64067277372,10.7243645315,10.7130730156,10.7458913993,10.3586056986,10.2553273795,10.4090528983,10.8799330674,10.858891783,10.8946205301,7.84392559007,7.8182488011,7.8704253806,-0.340217009068,-0.500311623678,-0.198143552861,25.9174951404,25.5024760271,26.2620743203,43.9939795252,28.0918072076,66.4928454732
Mrk766,0.460774863781,0.267996482493,0.602359635079,2.32308765154,1.73980555941,3.0451878596,10.1876213149,10.0607878774,10.283800679,10.3557308651,10.1926929894,10.4401579888,10.5807899227,10.5302989837,10.5854653788,6.8901436072,6.83715517512,7.00734071118,0.71700439179,0.528309465314,0.908267482844,30.4156303197,26.529274419,31.9552091905,39.698478294,28.411862316,77.0205259346
Mrk79,0.596663157996,0.504399628705,0.658288413067,1.52581254545,1.15785229002,1.94670551375,10.3000362711,10.2462963046,10.3597847561,10.6628496876,10.5775983044,10.7215182434,10.8193071141,10.7762375096,10.855701354,7.83191628616,7.74214229891,7.91711863962,0.418047493336,0.287961278587,0.523850683879,22.1247671368,20.9322869503,23.4977023466,49.1127082521,38.9929140123,62.8522361078
Mrk817,0.620641464358,0.496178832385,0.728314618378,2.06427885727,1.47202282515,2.75094653176,10.6351209512,10.497982867,10.7342737623,11.0356079926,10.9423969134,11.128524936,11.1810098276,11.1442272667,11.2336301222,7.51107754841,7.43722993397,7.60366748866,0.571680445687,0.406426724027,0.687671460341,28.4571878054,25.961456051,30.5630627671,40.9202628425,30.4127867056,59.4423505705
Mrk841,0.7927663403,0.684709855036,0.855205646366,1.9719290419,1.41186747301,2.54595360746,10.0456909136,9.93955145056,10.208195496,10.7808074496,10.7133922506,10.8766046677,10.8541693536,10.8240703798,10.9343922002,6.44177336548,6.31396521648,6.62320919074,0.119013493891,-0.0138936066683,0.239012744123,34.2112625887,29.7964345999,37.8853288979,35.0327670044,27.2558662144,44.4725503625
Mrk885,-0.00797265371437,-0.0303701078604,0.0984498024682,1.52473790606,1.11317261314,1.98247674608,10.047819705,10.0086216179,10.0610555334,9.55673602166,9.51945841905,9.70130186906,10.1693096917,10.1567399244,10.1934494969,7.43803895063,7.39807550713,7.47751974388,-0.830692459774,-0.996548249514,-0.636537034407,23.3607335486,22.8478358714,23.7671357889,44.6008816588,30.3259134064,62.583286463
Mrk926,0.563545598769,0.498077728559,0.625416904801,1.23773972346,0.894942917844,1.61620854073,10.5619373756,10.524142365,10.6130124659,10.8747323208,10.8080023384,10.9347150409,11.0469372349,11.0108802107,11.0853838647,7.66259728716,7.5837698948,7.7623394792,-0.132474346972,-0.302234128536,0.0127057892864,26.1061632036,24.2489952397,27.4769052886,49.6658903813,36.0391570029,65.1182120613
Mrk975,0.448109342498,0.361189036548,0.65868878416,1.42342009288,0.986793986717,2.03386226401,10.8199653459,10.622205937,10.8555028567,10.9710094286,10.8926690811,11.0955466633,11.2030510402,11.1654454329,11.2304132443,7.93837188065,7.89845932626,7.99947721833,-0.0709360145609,-0.224122186974,0.0608783237683,25.928980193,24.6724575855,26.6671157237,40.3454088833,27.3049022864,58.9694014964
NGC1052,0.831152894167,0.810273532699,0.862439781783,1.56937839239,1.29938771365,1.91779951875,8.31402484682,8.24378093632,8.3725469475,9.15266558238,9.1436303278,9.20123477214,9.21146996253,9.20691554473,9.25043923975,6.36046435487,6.19789603219,6.4984571882,0.36850868116,0.307779803137,0.436337820595,18.1607839529,16.8198902541,19.8750274608,58.7716720053,49.7728460987,70.9286779401
NGC1106,0.540169569703,0.485908702661,0.607557205918,2.22212195154,1.82604485457,2.702806255,9.7645382427,9.71407155163,9.82459979392,10.0432048871,10.0261608296,10.1122012067,10.226879271,10.2125706298,10.2775383751,7.41806432283,7.35181726295,7.48037064083,0.352764082175,0.26605897783,0.422318639626,21.1157699949,20.2375169978,22.0991371652,47.8804735101,40.2335521552,58.6878486213
NGC1125,0.37325487039,0.21933457361,0.51284143518,3.03861671294,2.40146877664,3.66879103756,9.94293454608,9.86425918128,10.0286804216,9.99500996105,9.87356531402,10.1193542162,10.2707823149,10.2464241483,10.3191216327,6.74280080598,6.63569602922,6.90574020137,0.560529273765,0.334660947007,0.737478974567,29.3003821815,26.1008664994,31.2452792406,36.1133198383,26.6559673307,47.7388656596
NGC1194,0.904406843994,0.896533413838,0.912522385447,1.50178738998,1.19608781604,1.89356750157,9.01409314744,8.99860328424,9.04519823687,10.1262958358,10.1032327869,10.1819338375,10.158605084,10.1366283402,10.2114445151,7.55885336095,7.37076384307,7.70678282151,0.332796292449,0.244456929793,0.424535600566,15.0009244553,14.1427406684,16.1794974581,54.4330784054,46.2146357361,65.3807809724
NGC1365,0.033020696412,-0.063956207854,0.15129867956,2.0595955003,1.65362347596,2.46105178328,10.88044678,10.8261449303,10.9063264377,10.4589305741,10.3123261136,10.5821566361,11.0199683377,10.9980241942,11.0296707419,8.20483842948,8.16764085708,8.25378824414,1.85956876354,1.58899369618,2.10217409996,23.9583459396,23.0446932031,24.5861173846,54.3185945544,39.4292871223,72.0117392107
NGC2110,0.18424910045,0.11295843948,0.319201592093,1.36607956017,0.947546074037,1.92843892022,9.99182721228,9.9328146128,10.016021969,9.79424917932,9.70913791773,9.93658113077,10.2052083875,10.1819330967,10.2465911909,6.90797903485,6.87675333634,6.9457652203,0.342396550471,0.192738158519,0.524314463477,28.0216058709,27.2408438205,28.5543736356,44.9096840952,27.5973643034,66.1826767604
NGC235A,0.18134818969,0.0620362009907,0.20105744286,2.7109078664,2.06391333725,3.50070675497,10.5196677711,10.5027654943,10.5601371009,10.318107122,10.1683807593,10.3440707966,10.7315072811,10.6914346116,10.747686048,7.46322957994,7.41374248622,7.53403956819,0.213921137184,-0.00129117991805,0.433975535935,27.7284035722,26.2131893523,28.5350124967,34.9370679625,24.4220500007,51.7863364305
NGC2655,0.229540864297,0.130784991298,0.50288943603,1.44145059464,0.247256171033,2.28821673632,9.32945156179,9.13285126941,9.38975784738,9.19311329351,9.11451293716,9.35688953594,9.56764068923,9.5461907607,9.57581467633,7.04578513224,6.89138403244,7.46083820476,0.223953794201,-0.471447519328,0.640199000286,20.6129694946,16.3327529902,22.3634455963,67.2139712188,49.8797348563,80.5583714443
NGC2885,0.432764866452,0.255541376839,0.489403300632,1.71852466247,1.47635421477,2.02555789594,9.778417016,9.7190197145,9.87709007355,9.90893833537,9.76457604098,9.92393119857,10.1495926302,10.1133662467,10.144696392,7.84418942211,7.70936193879,7.96064284061,-0.346604738915,-0.460772540366,-0.278045948189,18.026580776,16.9425587539,19.3740823252,63.3711921503,52.579992122,76.7488271373
NGC2992,0.0566437939926,-0.0111920232088,0.360353169285,1.97093098817,1.57833737685,2.46228373699,10.1779207416,10.0236991431,10.2050010277,9.79428416652,9.70446425853,10.0631081479,10.3281837673,10.3167214254,10.3498403137,7.25851596961,7.22194640586,7.31094081563,0.639563069192,0.400443023168,0.932543983964,26.3079489284,25.062614111,26.9260272197,47.7607928836,29.5294867949,70.7958383983
NGC3035,-0.0109001417051,-0.0608826154626,0.128408497447,1.7038186442,1.3409506974,2.13397308479,9.94330097817,9.88365720504,9.95859561034,9.44703246293,9.36789242899,9.60512485554,10.0635314574,10.0490345623,10.0761360459,7.62632954458,7.58393551666,7.67706396705,-0.349466365625,-0.570467353811,-0.150330499569,20.8780796315,20.2719218154,21.3643820387,52.4617193264,36.6281820294,69.4113969577
NGC3079,-0.141310200171,-0.162606024824,-0.0743285459613,1.05723484085,0.643848775397,1.55642359515,10.8999968787,10.8801806302,10.9103111818,10.1259467316,10.068730787,10.267421847,10.9675319166,10.9589684587,10.9825099465,8.14117949678,8.11774329004,8.1639921992,0.867413728526,0.689904793244,1.07419515414,24.7356880441,24.4757957835,25.0020881361,51.2989790311,33.2061390693,69.4770295659
NGC3081,0.617047129179,0.564942335529,0.664499649974,1.98379584696,1.64826761441,2.39117002848,9.51023270263,9.45096712632,9.55929424086,9.90498487275,9.87146745297,9.9309543094,10.0520261097,10.0289685139,10.0721125323,7.30549390474,7.23588447992,7.37646824302,0.772800920618,0.714470786323,0.830751158056,19.9980738202,19.1198385339,20.8433347227,54.2922218104,45.5811490282,67.7655126078
NGC3227,0.132383606157,0.0739841568378,0.207018681889,1.55231824109,1.16503526163,2.01505221685,10.1847191278,10.1633744972,10.2149502887,9.91451341308,9.8542119759,10.0050187025,10.3713301149,10.3665927638,10.4002453531,7.60785129878,7.57290821921,7.64956729047,0.803542716788,0.626873166135,0.986394030803,23.067550769,22.3824776963,23.5514009709,48.7735718608,33.3073223531,64.8636106391
NGC3281,0.359115773076,0.272757934359,0.405353450491,2.12129562196,1.53558529946,2.77562802515,10.3572589443,10.3459571553,10.3911564718,10.3908672203,10.2911098366,10.4399897385,10.6754180978,10.6387421358,10.7010710687,7.22813772003,7.19445835078,7.27051814119,0.836916882153,0.683805027801,0.975823675473,28.5126940469,27.494574052,29.1637772108,34.5053318541,25.0025545726,47.1752399569
